book,chapter,verse,text,version
GEN,24,14,"Permite que la joven a quien le diga: “Por favor, baja tu cántaro para que tome yo un poco de agua”, y que me conteste: “Toma tú, y además les daré agua a tus camellos”, sea la que tú has elegido para tu siervo Isaac. Así estaré seguro de que tú has demostrado el amor que le tienes a mi amo».",NVI
GEN,24,15,"Aún no había terminado de orar cuando vio que se acercaba Rebeca, con su cántaro al hombro. Rebeca era hija de Betuel, que a su vez era hijo de Milca y Najor, el hermano de Abraham. ",NVI
GEN,24,16,"La joven era muy hermosa, y además virgen, pues no había tenido relaciones sexuales con ningún hombre. Bajó hacia la fuente y llenó su cántaro. Ya se preparaba para subir ",NVI
GEN,24,17,cuando el criado corrió a su encuentro y le dijo:―¿Podrías darme un poco de agua de tu cántaro?,NVI
GEN,24,18,"―Sírvete, señor mío —le respondió.Y en seguida bajó el cántaro y, sosteniéndolo entre sus manos, le dio de beber.",NVI
GEN,24,19,"Cuando ya el criado había bebido, ella le dijo:―Voy también a sacar agua para que tus camellos beban todo lo que quieran.",NVI
GEN,24,20,"De inmediato vació su cántaro en el bebedero, y volvió corriendo al pozo para buscar más agua, repitiendo la acción hasta que hubo suficiente agua para todos los camellos. ",NVI
GEN,24,21,"Mientras tanto, el criado de Abraham la observaba en silencio, para ver si el Señor había coronado su viaje con éxito.",NVI
GEN,24,22,"Cuando los camellos terminaron de beber, el criado tomó un anillo de oro que pesaba seis gramos y se lo puso a la joven en la nariz; también le colocó en los brazos dos pulseras de oro que pesaban más de cien gramos, y le preguntó:",NVI
GEN,24,23,"―¿Podrías tú decirme de quién eres hija, y si habrá lugar en la casa de tu padre para hospedarnos?",NVI
GEN,24,24,"―Soy hija de Betuel, el hijo de Milca y Najor —respondió ella, ",NVI
GEN,24,25,"a lo que agregó—: No solo tenemos lugar para vosotros, sino que también tenemos paja y forraje en abundancia para los camellos.",NVI
GEN,24,26,Entonces el criado de Abraham se arrodilló y adoró al Señor,NVI
GEN,24,27,"con estas palabras: «Bendito sea el Señor, el Dios de mi amo Abraham, que no ha dejado de manifestarle su amor y fidelidad, y que a mí me ha guiado a la casa de sus parientes».",NVI
GEN,24,28,"La joven corrió hasta la casa de su madre, y allí contó lo que le había sucedido. ",NVI
GEN,24,29,"Tenía Rebeca un hermano llamado Labán, que salió corriendo al encuentro del criado, quien seguía junto a la fuente. ",NVI
GEN,24,30,"Labán se había fijado en el anillo y las pulseras en los brazos de su hermana, y también la había escuchado contar lo que el criado le había dicho. Por eso salió en busca del criado, y lo encontró junto a la fuente, con sus camellos.",NVI
GEN,24,31,"―¡Ven, bendito del Señor! —le dijo—. ¿Por qué te quedas afuera? ¡Ya he preparado la casa y un lugar para los camellos!",NVI
GEN,24,32,"El criado entró en la casa. En seguida Labán desaparejó los camellos, les dio paja y forraje, y llevó agua para que el criado y sus acompañantes se lavaran los pies. ",NVI
GEN,24,33,"Cuando le sirvieron de comer, el criado dijo:―No comeré hasta haberos dicho lo que tengo que decir.―Habla con toda confianza —respondió Labán.",NVI
GEN,24,34,―Yo soy criado de Abraham —comenzó él—. ,NVI
GEN,24,35,"El Señor ha bendecido mucho a mi amo y lo ha prosperado. Le ha dado ovejas y ganado, oro y plata, siervos y siervas, camellos y asnos. ",NVI
GEN,24,36,"Sara, la esposa de mi amo, le dio en su vejez un hijo, al que mi amo le ha dejado todo lo que tiene. ",NVI
GEN,24,37,"Mi amo me hizo jurar, y me dijo: “No tomarás para mi hijo una mujer de entre las hijas de los cananeos, en cuyo país habito. ",NVI
GEN,24,38,"Al contrario, irás a la familia de mi padre, y le buscarás una esposa entre las mujeres de mis parientes”. ",NVI
GEN,24,39,Yo le pregunté a mi amo: “¿Y si la mujer no acepta venir conmigo?” ,NVI
GEN,24,40,"Él me respondió: “El Señor, en cuya presencia he caminado, enviará su ángel contigo, y él hará prosperar tu viaje para que consigas para mi hijo una esposa que pertenezca a la familia de mi padre. ",NVI
GEN,24,41,Solo quedarás libre del juramento si vas a ver a mi familia y ellos no te conceden a la joven”.,NVI
GEN,24,42,"»Cuando hoy llegué a la fuente, dije: “Señor y Dios de mi amo Abraham, si es tu voluntad, te ruego que hagas prosperar mi viaje. ",NVI
GEN,24,43,"Aquí me tienes, a la espera junto a la fuente. Si una joven sale a buscar agua, y yo le digo: ‘Por favor, déjame beber un poco de agua de tu cántaro’, ",NVI
GEN,24,44,"y ella me contesta: ‘Bebe tú, y también les daré agua a tus camellos’, que sea ella la mujer que tú, Señor, has escogido para el hijo de mi amo”.",NVI
GEN,24,45,"»Todavía no había terminado yo de orar cuando vi que Rebeca se acercaba con un cántaro sobre el hombro. Bajó a la fuente para sacar agua, y yo le dije: “Por favor, dame de beber”. ",NVI
GEN,24,46,"En seguida bajó ella su cántaro y me dijo: “Bebe tú, y también les daré de beber a tus camellos”. Mientras yo bebía, ella les dio agua a los camellos. ",NVI
GEN,24,47,"Luego le pregunté: “¿De quién eres hija?” Y, cuando ella me respondió: “Soy hija de Betuel, el hijo de Najor y de Milca”, yo le puse un anillo en la nariz y pulseras en los brazos, ",NVI
GEN,24,48,"y me incliné para adorar al Señor. Bendije al Señor, el Dios de Abraham, que me guio por el camino correcto para llevarle al hijo de mi amo una parienta cercana suya. ",NVI
GEN,24,49,"Y ahora, si deseáis mostrarle lealtad y fidelidad a mi amo, decídmelo; y, si no, decídmelo también. Así yo sabré qué hacer».",NVI
GEN,24,50,"Labán y Betuel respondieron:―Sin duda todo esto proviene del Señor, y nosotros no podemos decir ni que sí ni que no. ",NVI
GEN,24,51,"Aquí está Rebeca; tómala y llévatela para que sea la esposa del hijo de tu amo, tal como el Señor lo ha dispuesto.",NVI
GEN,24,52,"Al escuchar esto, el criado de Abraham se postró en tierra delante del Señor. ",NVI
GEN,24,53,"Luego sacó joyas de oro y de plata, y vestidos, y se los dio a Rebeca. También entregó regalos a su hermano y a su madre. ",NVI
GEN,24,54,"Más tarde, él y sus acompañantes comieron y bebieron, y pasaron allí la noche.A la mañana siguiente, cuando se levantaron, el criado de Abraham dijo:―Dejadme ir a la casa de mi amo.",NVI
GEN,24,55,"Pero el hermano y la madre de Rebeca le respondieron:―Que se quede la joven con nosotros unos diez días, y luego podrás irte.",NVI
GEN,24,56,"―No me detengáis —repuso el criado—. El Señor ha prosperado mi viaje, así que dejadme ir a la casa de mi amo.",NVI
GEN,24,57,"―Llamemos a la joven, a ver qué piensa ella —respondieron.",NVI
GEN,24,58,Así que llamaron a Rebeca y le preguntaron:―¿Quieres irte con este hombre?―Sí —respondió ella.,NVI
GEN,24,59,Entonces dejaron ir a su hermana Rebeca y a su nodriza con el criado de Abraham y sus acompañantes. ,NVI
GEN,24,60,Y bendijeron a Rebeca con estas palabras:«Hermana nuestra:¡que seas madre de millares!¡Que dominen tus descendienteslas ciudades de sus enemigos!»,NVI
GEN,24,61,"Luego Rebeca y sus criadas se prepararon, montaron en los camellos y siguieron al criado de Abraham. Así fue como él tomó a Rebeca y se marchó de allí.",NVI
GEN,24,62,"Ahora bien, Isaac había vuelto del pozo de Lajay Roí, porque vivía en la región del Néguev. ",NVI
GEN,24,63,"Una tarde, salió a dar un paseo por el campo. De pronto, al levantar la vista, vio que se acercaban unos camellos. ",NVI
GEN,24,64,"También Rebeca levantó la vista y, al ver a Isaac, se bajó del camello ",NVI
GEN,24,65,y le preguntó al criado:―¿Quién es ese hombre que viene por el campo a nuestro encuentro?―Es mi amo —contestó el criado.Entonces ella tomó el velo y se cubrió.,NVI
GEN,24,66,El criado le contó a Isaac todo lo que había hecho. ,NVI
GEN,25,1,"Abraham volvió a casarse, esta vez con una mujer llamada Cetura. ",NVI
GEN,25,2,"Los hijos que tuvo con ella fueron: Zimrán, Jocsán, Medán, Madián, Isbac y Súaj.",NVI
GEN,25,3,"Jocsán fue el padre de Sabá y Dedán.Los descendientes de Dedán fueron los asureos, los letuseos y los leumeos.",NVI
GEN,25,4,"Los hijos de Madián fueron Efá, Éfer, Janoc, Abidá y Eldá. Todos estos fueron hijos de Cetura.",NVI
GEN,25,5,Abraham entregó todos sus bienes a Isaac. ,NVI
GEN,25,6,"A los hijos de sus concubinas les hizo regalos y, mientras él todavía estaba con vida, los separó de su hijo Isaac, enviándolos a las regiones orientales.",NVI
GEN,25,7,"Abraham vivió ciento setenta y cinco años, ",NVI
GEN,25,8,"y murió en buena vejez, después de haber vivido muchos años, y fue a reunirse con sus antepasados. ",NVI
GEN,25,9,"Sus hijos Isaac e Ismael lo sepultaron en la cueva de Macpela, que está cerca de Mamré, es decir, en el campo del hitita Efrón hijo de Zojar. ",NVI
GEN,25,10,"Este era el campo que Abraham les había comprado a los hititas. Allí lo enterraron, junto a su esposa Sara. ",NVI
GEN,25,11,"Después de la muerte de Abraham, Dios bendijo a Isaac, hijo de Abraham, quien se quedó a vivir cerca del pozo de Lajay Roí.",NVI
GEN,25,12,"Esta es la descendencia de Ismael, el hijo que Abraham tuvo con Agar, la criada egipcia de Sara. ",NVI
GEN,25,13,"Estos son los nombres de los hijos de Ismael, comenzando por el primogénito: Nebayot, Cedar, Adbel, Mibsán, ",NVI
GEN,25,14,"Mismá, Dumá, Masá, ",NVI
GEN,25,15,"Hadar, Temá, Jetur, Nafis y Cedema. ",NVI
GEN,25,16,"Estos fueron los hijos de Ismael, y estos los nombres de los doce jefes de tribus, según sus propios territorios y campamentos.",NVI
GEN,25,17,"Ismael vivió ciento treinta y siete años. Al morir, fue a reunirse con sus antepasados. ",NVI
GEN,25,18,"Sus descendientes se quedaron a vivir en la región que está entre Javilá y Sur, cerca de Egipto, en la ruta que conduce a Asiria. Allí se establecieron en franca oposición a todos sus hermanos.",NVI
GEN,25,19,"Esta es la historia de Isaac, el hijo que tuvo Abraham. ",NVI
GEN,25,20,"Isaac tenía cuarenta años cuando se casó con Rebeca, que era hija de Betuel y hermana de Labán. Betuel y Labán eran arameos de Padán Aram.",NVI
GEN,25,21,"Isaac oró al Señor en favor de su esposa, porque era estéril. El Señor oyó su oración, y ella quedó embarazada. ",NVI
GEN,25,22,"Pero, como los niños luchaban dentro de su seno, ella se preguntó: «Si esto va a seguir así, ¿para qué sigo viviendo?» Entonces fue a consultar al Señor, ",NVI
GEN,25,23,"y él le contestó:«Dos naciones hay en tu seno;dos pueblos se dividen desde tus entrañas.Uno será más fuerte que el otro,y el mayor servirá al menor».",NVI
GEN,25,24,"Cuando le llegó el momento de dar a luz, resultó que en su seno había mellizos. ",NVI
GEN,25,25,"El primero en nacer era pelirrojo, y tenía todo el cuerpo cubierto de vello. A este lo llamaron Esaú.",NVI
GEN,25,26,"Luego nació su hermano, agarrado con una mano del talón de Esaú. A este lo llamaron Jacob. Cuando nacieron los mellizos, Isaac tenía sesenta años.",NVI
GEN,25,27,"Los niños crecieron. Esaú era un hombre de campo y se convirtió en un excelente cazador, mientras que Jacob era un hombre tranquilo que prefería quedarse en el campamento. ",NVI
GEN,25,28,"Isaac quería más a Esaú, porque le gustaba comer de lo que él cazaba; pero Rebeca quería más a Jacob.",NVI
GEN,25,29,"Un día, cuando Jacob estaba preparando un guiso, Esaú llegó agotado del campo y le dijo:",NVI
GEN,25,30,"―Dame de comer de ese guiso rojizo, porque estoy muy cansado. (Por eso a Esaú se le llamó Edom).",NVI
GEN,25,31,―Véndeme primero tus derechos de hijo mayor —le respondió Jacob.,NVI
GEN,25,32,"―Me estoy muriendo de hambre —contestó Esaú—, así que ¿de qué me sirven los derechos de primogénito?",NVI
GEN,25,33,"―Véndeme entonces los derechos bajo juramento —insistió Jacob.Esaú se lo juró, y fue así como le vendió a Jacob sus derechos de primogénito. ",NVI
GEN,26,1,"En ese tiempo hubo mucha hambre en aquella región, además de la que hubo en tiempos de Abraham. Por eso Isaac se fue a Guerar, donde se encontraba Abimélec, rey de los filisteos. ",NVI
GEN,26,2,Allí el Señor se le apareció y le dijo: «No vayas a Egipto. Quédate en la región de la que te he hablado. ,NVI
GEN,26,3,"Vive en ese lugar por un tiempo. Yo estaré contigo y te bendeciré, porque a ti y a tu descendencia os daré todas esas tierras. Así confirmaré el juramento que le hice a tu padre Abraham. ",NVI
GEN,26,4,"Multiplicaré tu descendencia como las estrellas del cielo, y le daré todas esas tierras. Por medio de tu descendencia, todas las naciones de la tierra serán bendecidas, ",NVI
GEN,26,5,"porque Abraham me obedeció y cumplió mis preceptos y mis mandamientos, mis normas y mis enseñanzas».",NVI
GEN,26,6,Isaac se quedó en Guerar. ,NVI
GEN,26,7,"Y, cuando la gente del lugar le preguntaba a Isaac acerca de su esposa, él respondía que ella era su hermana. Tan bella era Rebeca que Isaac tenía miedo de decir que era su esposa, pues pensaba que por causa de ella podrían matarlo.",NVI
GEN,26,8,"Algún tiempo después, mientras Abimélec, el rey de los filisteos, miraba por una ventana, vio a Isaac acariciando a su esposa Rebeca. ",NVI
GEN,26,9,Entonces mandó llamar a Isaac y le dijo:―¡Conque ella es tu esposa! ¿Por qué dijiste que era tu hermana?―Yo pensé que por causa de ella podrían matarme —contestó Isaac.,NVI
GEN,26,10,"―¿Por qué nos hiciste esto? —replicó Abimélec—. Alguno de nosotros podría haberse acostado con tu esposa, ¡y tú nos habrías hecho a todos culpables de ese pecado!",NVI
GEN,26,11,"Por eso Abimélec envió esta orden a todo el pueblo:―Si alguien molesta a este hombre o a su esposa, será condenado a muerte.",NVI
GEN,26,12,"Isaac sembró en aquella región, y ese año cosechó al ciento por uno, porque el Señor lo había bendecido. ",NVI
GEN,26,13,"Así Isaac fue acumulando riquezas, hasta que llegó a ser muy rico. ",NVI
GEN,26,14,"Esto causó que los filisteos comenzaran a tenerle envidia, pues llegó a tener muchas ovejas, vacas y siervos. ",NVI
GEN,26,15,"Ahora bien, los filisteos habían cegado todos los pozos de agua que los siervos del padre de Isaac habían cavado. ",NVI
GEN,26,16,"Así que Abimélec le dijo a Isaac:―Aléjate de nosotros, pues ya eres más poderoso que nosotros.",NVI
GEN,26,17,"Isaac se fue de allí y acampó en el valle de Guerar, donde se quedó a vivir. ",NVI
GEN,26,18,"Abrió nuevamente los pozos de agua que habían sido cavados en tiempos de su padre Abraham, y que los filisteos habían tapado después de su muerte, y les puso los mismos nombres que su padre les había dado.",NVI
GEN,26,19,"Cierta vez, cuando los siervos de Isaac estaban cavando en el valle, encontraron un manantial. ",NVI
GEN,26,20,"Pero los pastores de Guerar discutieron acaloradamente con los pastores de Isaac, alegando que el agua era de ellos. Por eso Isaac llamó a ese pozo Pleito, porque habían peleado con él. ",NVI
GEN,26,21,"Después sus siervos cavaron otro pozo, por el cual también se pelearon. Por eso Isaac lo llamó Enemistad.",NVI
GEN,26,22,"Entonces Isaac se fue de allí y cavó otro pozo, pero esta vez no hubo ninguna disputa. A este pozo lo llamó Espacios libres, y dijo: «El Señor nos ha dado espacio para que prosperemos en esta región».",NVI
GEN,26,23,De allí Isaac se dirigió a Berseba. ,NVI
GEN,26,24,"Esa noche se le apareció el Señor, y le dijo:«Yo soy el Dios de tu padre Abraham.No temas, porque yo estoy contigo.Por amor a mi siervo Abraham,te bendeciré y multiplicaré tu descendencia».",NVI
